,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
49132,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Hôm qua đoàn mình từ Hà Nội về Cửa Lò chơi, ghé vào quán Việt Hói ăn, địa điểm mới dễ tìm, cực kỳ rộng rãi, thoáng mát view lại sát biển rất đẹp. 
Bọn mình đi 30 người, ngồi 6 mâm, có ăn: Ốc hương hấp, Mực nháy hấp, Tôm he xóc tỏi, Hàu nướng mỡ hành, Cá sú biển om dưa, Rau xào, Cơm, canh và cà muối. Rất nhiều món, ăn xong ai cũng no, đến khi thanh toán thì chỉ 1200k/1 mâm. Ai cũng bất ngờ vì quá rẻ. Mình từng ăn nhiều nơi ở đây, nhưng Việt Hói là quán mình thích nhất, đồ ăn rất ngon, tươi, lại rất rẻ. Chủ quán niềm nở, các nhân viên thì nhanh nhẹn, nhiệt tình.
Các bạn vào Cửa Lò vào quán này ăn, đảm bảo sẽ nghiện giống đoàn mình.",153705,Nga291120,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Nga Nguyễn,1
49133,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An",Nay đổi địa điểm gần ven sông thoáng mát hơn hẳn mọi người ạ . Món ăn vẫn ngon như lần đầu . Không làm mọi người thấp vọng đây . Chất lượng 💯,153705,truonghanh2104,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Vân Hạnh Trương,1
49134,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An",Nhà hàng đã đổi địa điểm mới rộng và sạch sẽ hơn! Đổi địa điểm nhưng không đổi chất lượng món ăn giá cả hợp lí đáng để thử,153705,tamnguyenvo,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,nguyenvotam,1
49136,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Đoàn chúng tôi đi nghỉ mát ở Cửa Lò nhưng nghe các đoàn khác đi tham  quan về giới thiệu xuống quán Việt Hói 32 Cửa Hội để ăn . Thật sự đúng như vậy , đoàn chúng tôi ăn cả ngày hôm nay , đồ ăn thật tươi ngon mà giá cả lại rất hợp lí . Nếu có dịp về Cuửa Lò chúng toi sẽ về lại Việt Hói .",153705,foodee_oikn4x8i,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Hạnh Trương,1
49138,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Đi ăn hôm qua về no mệt nghỉ sáng nay mới review cho nhà hàng. Bọn em đi lịch Cửa Lò đoàn 50 người. Ngày đầu tiên ăn ở quán trên quảng trường thì cảm thấy k hài lòng về giá cả lẫn chất lượng. Thế nên mình thử lên Foody xem thì thấy quán Việt Hói được 9.6đ nên dẫn đoàn vào ăn thử. Và đúng như những review trước thì quán làm mình rất hài lòng. Đồ ăn tươi ngon, chỗ ngồi thoáng mát và đặc biệt là giá rất rẻ. Cô chú chủ quán vui tính, tận tình nên cả ngày hqua mình dẫn đoàn ăn 2 buổi trưa chiều luôn. Các bạn đến đây nhớ ghé vào để ủng hộ cô chú nhé.",153705,foodee_vo6kie7h,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,nam,1
49139,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Năm nay bọn em có đi du lịch 3 ngày Cửa Hội và đã ăn tại Việt Hói . Đồ ăn ngon , tươi  , giá cả rất hợp lý . Cảnh thì đẹp miễn chê luôn . Ngồi là nhìn full cảnh . Sẽ còn quay lại . Pr để anh em có thêm sự lựa chọn nhé",153705,tichng,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Ti Châng,1
49140,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Năm sau lại ghé Cửa Hội. Việ́t Hói luônn là sự lựa chọn của công ty tôi . Hóa đơn đỏ thực hiện ok . View vẫn cứ là đẹp , đồ ăn ngon tươi , thái độ nhân viên niềm nở . Mọi người đến đây là phải ghé quán. 2019 quán vẫn mở bth",153705,thindch,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Thiên Dịch,1
49141,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Hôm qua vừa vào Quán Việt Hội ăn, Quán vẫn còn mở cửa, đồ ăn ngon, mà giá lại quá rẻ. Ăn xong còn Mua về Hà Nội. Lần sau đến Cửa Lò, chắc chắn lại ghé vào quán.",153705,foodee_s31a2uu7,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Lê,1
49142,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Đủ 3 tiêu chí : Ngon , bổ , rẻ . Anh emm đi Cửa Lò - Cửa Hội nhớ về 32 Việt Hói . Từ lúc về tháng nào cũng phải nhờ chủ quán mua đồ gửi ra vì tươi ngon . Ăn uống giá hợp lí , nhân viên đến  chủ qúan niềm nở",153705,thindch,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Thiên Dịch,1
49144,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","10 điểm chất lượng (y)
Hải sản ở đây thật sự quá đỉnh. Mình đã thuê trọn gói ăn, nghỉ ở Vinpearl Cửa Hội nhưng vẫn phải gọi hải sản ở quán để ăn. Thật đáng đồng tiền bát gạo luôn.",153705,xuanduc157,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,Xuân Đức,1
49146,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Số điện thoại gì chủ: 0919571644
Các bạn cần tìm quán hay đặt món thì gọi số đó cho gì nhé
Quán Việt hói - số 32 Bãi biển Cửa hội, gần Vinpear Cửa hội nhé",153705,hailelkt2011,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,lê hải,1
49147,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Lần nào vào đây ăn cũng ngon quá nên mua thêm đồ về, hôm trước mình ăn 5 ngày xong mua thêm 10kg cua biển, ngao biển, mực nháy biển nướng. Mà về đến nhà hấp lên ăn ai cũng khen. Tháng nào cũng nhờ gì chủ mua đồ gửi ra cho.",153705,hailelkt2011,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,lê hải,1
49148,"Kiốt 32 Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Quán Ngọc Hói nay đã đổi tên thành Việt hói- ốt số 32- bãi biển Cửa hội, lần nào đi du lọch Cửa Lò cũng vào quán này ăn, khách lạ mà giờ thành quen lắm rồi. Đồ lúc nào cũng tươi ngon, trước mình đã ăn nhiều quán mà thấy quán này giá cả rẻ nhất, chế biến cực kỳ ngon, nhất là món cá mú hấp xì dầu, hàu nướng mỡ hành, tôm tít rang me, cháo nghêu. Món nào mình cũng thấy ngon, ăn no lắm mà ra thanh toán lúc nào cũng bất ngờ vì quá rẻ so với chất lượng. Chủ quán siêu nhiệt tình và vui tính, nhân viên cũng rất nhanh nhẹn. Nói chung là ai đi Cửa Lò nhớ ghé qua quán này, không bao giờ hối hận đâu",153705,hailelkt2011,18.7618505417332,105.755488872528,Nhà Hàng Hải Sản Việt Hói - Cửa Hội,10.0,lê hải,1
49151,"Chung Cư CT2A, Quang Trung, P. Quang Trung,Tp. Vinh, Nghệ An","Khách ruột của quán là đây chứ đâu
Cứ hôm nào lười nấu là m od đồ ăn của quán
Vừa no chắc bụng, đồ ăn thì nóng, rất rất ngon😂
Từng vào bếp chứng kiến quán làm đồ ăn rất là gọn gàng, sạch sẽ..riêng khoản vệ sinh an toàn thực phẩm là m cực kỳ yên tâm rồi nà😘😘
Về chất lượng đồ ăn rất ngon, nói chung là hợp khẩu vị, giá tính ra cũng rẽ, bao no bao ngon luôn
Mn cứ thử od về ăn 1lần cho biết, đảm bảo sẽ thành khách quen như m luôn👏👏👏",799465,hakhahlih762,18.668713,105.674425,Tiệm Bếp Dâu Tây - Đồ Ăn Hàn Quốc Online,10.0,Hà Linh,1
49153,"Chung Cư CT2A, Quang Trung, P. Quang Trung,Tp. Vinh, Nghệ An","Tiệm có gà cay ngon,kimbap giá hợp lí,nhân nhiều dễ ăn. Đáng quay lại nha",799465,tramanh.pham.1048,18.668713,105.674425,Tiệm Bếp Dâu Tây - Đồ Ăn Hàn Quốc Online,10.0,Trâm Anh Phạm,1
49184,"117 Phan Đình Phùng,Tp. Vinh, Nghệ An","Tmore có gì???? Đồ uống ngon , đồ ăn ngon,  view đẹp , phục vụ tốt ??? À vâng ở tmore thì tất cả mọi thứ đó đều có 😍 Đồ uống rất ngon phù hợp với bốn mùa cho dù là nóng hay lạnh thì tmore vẫn rất ngon ạ ❤️❤️❤️❤️ View quán thì siêu đẹp ạ , nhân viên luôn phục vụ hết mình đối với khách hàng . Nói đến đồ ăn của Tmore thì siêu hấp dẫn và ngon nha menu đồ ăn đặc sắc và hấp dẫn với những combo không thể chê vào đâu được 😋😋😋😋 vậy thì ngại ngần gì mà không đến với Tmore😍 đồ uống siêu ngon đồ ăn hấp dẫn view quán đẹp nhân viên phục vụ tốt❤️",944392,hoana1234,18.665841,105.669763,Tmore - Tiệm Trà Chanh - Phan Đình Phùng,10.0,hothimaihoa Hồ,1
49186," 289 Phong Định Cảng,Tp. Vinh, Nghệ An","Không gian thoáng , nước thì mình thấy hơi ngọt so với khẩu vị của mình , không giảm đường đc do đây là công thức của quán , thấy bạn nhân viên nói thế nên mình cũng chấp nhận. 
Đặc biệt , nhân viên rất oke , vui vẻ , niềm nở , mình thích điểm này ở quán. 
Giá cả rẻ , phù hợp vs giá tiền. 
Một điểm cộng nữa là quán dùng cốc thuỷ tinh , rất bảo vệ môi trường và sạch sẽ. Ở Bụi Phố chưa có điểm này vì vẫn dùng cốc nhựa hoàn toàn nên đây là một điều rất ấn tượng với mình. Sẽ quay lại và ủng hộ quán nhiều lần khác ❤️👍🏻",926909,Baotramm1411,18.675433,105.696213,Tmore - Tiệm Trà Chanh - Phong Định Cảng,10.0,Bảo Trâm ,1
49279,"Chợ Quang Trung (162 Hồng Bàng Rẽ Vào),Tp. Vinh, Nghệ An","Buổi sáng cũng có mà bánh thì hơn 9h là nghỉ còn chè bán tới trưa mà ,sáng nào cũng 1 đậu nành ko đường đá",667995,foodee_yobn0gca,18.6743,105.676554,Chị Ngân - Bánh Rán & Sữa Đậu Nành Thạch,10.0,Phan Thao,1
49399,"142 Nguyễn Đức Cảnh, P. Hưng Bình,Tp. Vinh, Nghệ An",Lúc đầu nghe nhiều người chỉ nên gọi thử. Lúc đầu quán đông nên đặt hàng khá là khó phải mấy lần mới đc nhưng đc thử rồi thì đúng là nghiện. Nhưng vẫn nghi ngờ vì sao giá rẻ vậy tới tận quán mua thì thấy đúng chuẩn chất lượng 👍👍,972062,changmi2013,18.681515,105.681398,Ngọc Oanh - Food & Drink - Nguyễn Đức Cảnh,10.0,ngoc,1
49401,"194 Phạm Hồng Thái,Tp. Vinh, Nghệ An","Mùa này ăn bánh xèo thì nhất nách nhưng vẫn ngại ra đường vì trời lạnh! Nhớ ra gần nhà mình có quán bánh xèo phương na cs2 mới mở cũng bon chen cho bt ai ngờ ngon k tưởng luôn👍🏻👍🏻👍🏻 
Mn ghế 194 phạm hồng thái ủng hộ cho a chủ rất vv và nhiệt tình lắm cơ:))",869478,foodee_ddbb574c,18.657395,105.667888,Phương Na - Ẩm Thực Huế,10.0,foodee_ddbb574c,1
49402,"194 Phạm Hồng Thái,Tp. Vinh, Nghệ An","Mình đã từng ăn rất nhiều nơi nhưng không đâu bằng phương na👍 nay đã có thêm cs2 194 phạm hồng thái gần cty em-tech      nơi mình làm( cầu cửa tiền đi thẳng là đến)
ngon bổ lại còn rẻ nưaz các bạc ạ. anh chị ở đây phục vụ khách rất tận tình và chu đáo, không gian sạh sẽ thoát mát cũng là nơi check in cho các bạn chẻ☺️",869478,linhthao8673,18.657395,105.667888,Phương Na - Ẩm Thực Huế,10.0,Linh Thao,1
49513,"178 Nguyễn Trãi,Thị xã Thái Hòa, Nghệ An",Menu Dingtea Thái Hoà,749273,kid_776216,19.322703,105.433168,Ding Tea - Thái Hòa,10.0,Thục Cao,1
49575,"4 Ngõ 9 Phạm Kinh Vĩ,Tp. Vinh, Nghệ An","Thật sự vào Phố như đưa ta lạc vào thế giới khác, thế giới này không còn sự ồn ào, sự xô bồ cuộc sống. Thân thương",926791,soi_da_va_cat,18.660983,105.698738,Cafe Phố - Phạm Kinh Vĩ,10.0,Thảo Tú,1
49576,"4 Ngõ 9 Phạm Kinh Vĩ,Tp. Vinh, Nghệ An",Mọi thứ đều tuyệt! <3,926791,hoihoi4479,18.660983,105.698738,Cafe Phố - Phạm Kinh Vĩ,10.0,Hoài Hoài,1
49644,"Ki Ốt Số 2, Bãi Biển Cửa Hội,Thị xã Cửa Lò, Nghệ An","Mỗi lần đến cửa lò mình đều ghé quân ăn này..hải sản rất tươi ngon giá cả phải chăng, cô chủ vui tính , hải sản cửa lò phải nói tươi ngon cực kỳ Nhà Hàng Ngọc Hạnh mới chuyển vào trong đường bình minh gia đình mình quen ăn Nhà hàng này nên mất một buổi đi tìm, các bạn nếu ghé thì tên nhà hàng đầy đủ nhà hàng ngọc hạnh ky ốt 62 - đường bình minh - thị xã cửa lò, rất tuyệt vời",156371,foodee_lrv9phjs,18.7792414156432,105.7466053962707,Quán Ăn Ngọc Hạnh - Cửa Hội,10.0,Thương,1
49648,"201 Nguyễn Văn Cừ,Tp. Vinh, Nghệ An","Cửa Hàng MR Bread này mình cũng đã đến và rất ngon, phục vụ tốt,chu đáo. Bánh xịn đó nha mọi người. Bánh ở đây cũng rất tươi",953291,foodee_41a5fc95,18.679447,105.685164,Mr Bread - Bánh Tươi Mỗi Ngày,10.0,foodee_41a5fc95,1
49667,"12 Nguyễn Văn Cừ, P. Trường Thi,Tp. Vinh, Nghệ An",😍😍😍😍 đồ uống rất ngon và tuyệt vời. Là ly trà sữa đầu tiên tôi uống cùng với người bạn thân sau 2 năm mới gặp lại nhau.,216695,lhong8972,18.672014,105.689277,Ding Tea - Nguyễn Văn Cừ,10.0,Lê Hoàng,1
49674,"12 Nguyễn Văn Cừ, P. Trường Thi,Tp. Vinh, Nghệ An","Cứ bị nghịên dingtea luôn í ạ 😋 có hơi đắt nhưng cx cứ úôg súôt ạ 😍 đi học về mk đi qua là qúa thèm luôn ♥ ♥ viu rất đẹp nha 👌 👌 ko gian rộng rãi thóang mát 😀 😀 có truỵên tranh để đọc:  conan,  doremon,..😆 😆  phục vụ  dễ tính thân thịên có ngừơi còn có tính hài hứơc nữa chứ 😍 😍 😍  và ở đây thích ""đóg đô""đô bao lâu cx đk ạ 😘 😍 😍 . Ms úôg về nhắc đến lại thèm rồi 🤗 🤗 🤗 yêu qá điiiii .",216695,linhhhy2001,18.672014,105.689277,Ding Tea - Nguyễn Văn Cừ,10.0,linhhy,1
49682,"12 Nguyễn Văn Cừ, P. Trường Thi,Tp. Vinh, Nghệ An","Một trong số ít cửa hàng cập nhật menu thường xuyên và sản phẩm ngày càng đa dạng hơn chỉ có thể Dingtea37.
Vừa mới vào quán mình đã ngửi thấy mùi bánh nức mũi rồi ;). Bánh KingRoti có 4 hương vị. Sau khi order,mình đã chọn  RoTi Chocolate Coffee. Bánh vừa mới ra lò nóng hổi rất hợp với tiết trời thu đông Miền Bắc như thế này, cảm giác ấm cúng...Bánh có lớp vỏ giòn sém vàng nhưng không cứng. Bên trong là ruột bánh tơi xốp. Mình khá bất ngờ khi ăn đến lớp giữa có dòng Chocolate nóng chảy ra. Cũng có thể đây là điểm nhấn của mỗi hương vị bánh KingRoti. Sau đó mình đã chọn thêm một cốc Hồng Trà Sữa để hoàn thành bữa sáng của mình. 
Chung quy lại, bánh rất ngon so với giá thành. Bánh có giá 15k. Khá khen Dingtea37, bánh ngon chừng nào giá rẻ chừng ấy! Chúc cửa hàng sang năm mới, khách đã đông lại đông hơn, đứng đầu trong các hãng trà sữa ở tp Vinh, đừng quên các chính  sách đãi ngộ khách hàng như bọn mình nhé! :3",216695,nfsit,18.672014,105.689277,Ding Tea - Nguyễn Văn Cừ,10.0,Long Trần,1
49712,"135 Nguyễn Văn Cừ,Tp. Vinh, Nghệ An","Hồng trà chỗ chị QA ngon lắm, ngọt thơm , kem mặn ngậy, mê hơn mấy quán trà sữa khác luôn hehe",744409,foodee_eys0qnzn,18.677629,105.686154,Quỳnh Anh - Sữa Tươi Trân Châu Đường Đen Online,10.0,Ninh Vũ,1
49713,"135 Nguyễn Văn Cừ,Tp. Vinh, Nghệ An","em uống ở đây không biết bao nhiêu lần rồi ý ạ ❤️❤️ quá ngon luôn, sữa tươi béo , trân châu thơm mà lại siu nhiều,uống ít béo hay nguyên kem đều cực ngonnn!! mà lại rẻ nữa )) không bít chê chỗ nào hết,nếu uống thoả thích mà không béo chắc ngày nào e cũng làm 2 ly :)",744409,dbaovan,18.677629,105.686154,Quỳnh Anh - Sữa Tươi Trân Châu Đường Đen Online,10.0,Bảo Vân,1
49714,"135 Nguyễn Văn Cừ,Tp. Vinh, Nghệ An",Uống lần thứ hai :))) vẫn ngon như lần đầu. Ủng hộ e dài dài nhé,744409,khenh93,18.677629,105.686154,Quỳnh Anh - Sữa Tươi Trân Châu Đường Đen Online,10.0,Khểnh,1
49715,"135 Nguyễn Văn Cừ,Tp. Vinh, Nghệ An","Mình vừa mua xong uống ưng quá nên phải feedback ngay cho bạn này
Mình gọi Sữa Tươi Trân Châu Đường Đen ít béo
1 cốc to ú ụ sữa tươi với trân châu dai dẻo ngọt mà chỉ có 25k
Ngon bổ rẻ
Ủng hộ dài dài hihi, mình kết món này hơn món Trà Sữa roài hiheeeee",744409,foodee_eys0qnzn,18.677629,105.686154,Quỳnh Anh - Sữa Tươi Trân Châu Đường Đen Online,10.0,Ninh Vũ,1
49736,"4 Ngõ 24 Lê Hồng Phong,Tp. Vinh, Nghệ An",Quán sạch sẽ giá cả phải chăng thực đơn cũng đa dạng phong phú. Đồ ăn ở đây rất vừa miệng kể cả món lẩu hay nướng,783830,haiyen204,18.675983,105.679277,Say Quán - Lẩu Cua Đồng & Nướng,10.0,hải yến,1
49748,"133 Phạm Đình Toái,Tp. Vinh, Nghệ An","Rất vừa ý, thích nhất là cà phê ở đây 👍",870962,foodee_mqobvk82,18.696386,105.683061,Hali Coffee,10.0,Tùng Phan Viet,1
49782,"114 Đào Duy Từ, P. Đông Thành,Tp. Ninh Bình, Ninh Bình","Không gian trẻ trung ấm cúng, checkin cực đẹp",688994,Huvng1993,20.2520693812296,105.9765671807038,So Yummy Fastfood,10.0,Hữu  Vương,1
49783,"114 Đào Duy Từ, P. Đông Thành,Tp. Ninh Bình, Ninh Bình","Đồ ăn ngon, giá rẻ, trình bày đẹp mắt",688994,Huvng1993,20.2520693812296,105.9765671807038,So Yummy Fastfood,10.0,Hữu  Vương,1
49787,"114 Đào Duy Từ, P. Đông Thành,Tp. Ninh Bình, Ninh Bình",So cute và đồ ăn ngon 😍😍😍,688994,hangphuong90,20.2520693812296,105.9765671807038,So Yummy Fastfood,10.0,Mắt Hí,1
49915,"18 Lê Trọng Tấn, P. Trung Sơn,Thị xã Tam Điệp, Ninh Bình","Quan an ngon ,e ghe tham nhieu nhieu",315597,cobekhongyeu_nb,20.1560904,105.9253713000001,Busan - Mì Cay & Lẩu Nướng Hàn Quốc,10.0,Tam Điệp Lẩu Nướng,1
49925,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","Quán ăn ngon giá bình dân, nhân viên nhiệt tình thân thiện , đồ ăn nhanh chóng được phục vụ . Vịt nướng rất tuyệt vời hương vị rất lạvaf khác biệt",715958,foodee_esylomug,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,foodee_esylomug,1
49926,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","The food here is very delicious, everything is very perfect, the duck and duck have just come, so it was delicious. The service is very good and diligent. I will come back next time.",715958,foodee_cos9slze,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,Long Long,1
49927,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","Mình có ghé qua quán 
Vị trí nằm cách bến đò 100m , nằm  giữa rất nhiều quán ăn , không gian thoải mái , có chỗ để oto
Dê nướng : rất thơm và ngon ,gia vị khá vừa miệng
Dê tái chanh : vị chua chua ngọt ngọt , thịt dê được cắt mỏng , ăn thơm và ngọt gói lá sung chấm tương bần
Cơm cháy + sốt dê : cơm cháy giòn tan , bát sốt nhìn rất to hơi nhạt với những người ăn nhạt như mình 
Giá cả hợp lí mỗi người 130-150k 
Anh chủ quán rất nhiệt tình tư vấn các điểm đến cho bạn 
Sẽ quay lại quán nếu quay lại Tam Cốc",715958,foodee_esylomug,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,foodee_esylomug,1
49928,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","we were told by local consultants to eat local dishes, roasted goats prepared by the stinger for everyone to see, roast duck very yellow and fragrant, great",715958,phamtuanthanh009,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,thanh3599,1
49929,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","Quán rất đông khách , nằm giữa rất nhiều các nhà hàng ven đường , thực sự gà rất ngon , 200k 1 đĩa to đùng , ăn rất ngọt thịt , vịt thơm và giòn",715958,chulinh3599,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,linh chu ,1
49930,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","Món vịt quay rất ngon và tuyệt vời . Dê nướng rất mềm và vị rất ngon , chúng tôi đã ăn ở đây 3 nữa trong 2 ngày , nhân viên rất thân thiện và tư vấn cho bạn trong chuyến đi . Sẽ quay trở lại",715958,foodee_c5cvatil,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,Thùy Linh,1
49931,"Tam Cốc, Xã Ninh Hải,Hoa Lư, Ninh Bình","Món ăn ở đây rất ngon , món vịt rất tươi và ngon quán rất đông khách và phục vụ ok",715958,phamtuanthanh009,20.215455,105.936665,Family Restaurant - Ẩm Thực Việt,10.0,thanh3599,1
49985,"77 Vân Giang,Tp. Ninh Bình, Ninh Bình",rất thích trà sữa thái xanh,164339,tthongnhung2407,20.2557453826702,105.976822078228,Cafe Gác Xép - Vân Giang,10.0,Nhung Tran,1
50016,"Khu Du Lịch Hang Múa, Thôn Khê Đầu Hạ, Xã Khê Hạ,Hoa Lư, Ninh Bình","Không gian ở đây khá là sang trọng, thoáng mát mà sạch sẽ lắm. Đồ ăn cũng ngon nữa. Nhìn thì sang chảnh thế thôi mà giá thì k cao quá đâu, chắc tầm 100-200k một người là ăn nhoè rồi ý :))",639707,ltrnggiang,20.230854,105.938857,Lạc Hồng - Ẩm Thực Á Âu,10.0,Lê Giang,1
50020,"Khu Du Lịch Hang Múa, Thôn Khê Đầu Hạ, Xã Khê Hạ,Hoa Lư, Ninh Bình","1 lần đến Hang Múa mà quên không mang đồ ăn, cứ định ra ngoài mua cuối cùng phát hiện ra quả nhà hàng Lạc Hồng của khu du lịch Hang Múa. Ăn khá ngon, có set combo cho 4 ng rẻ ơi là rẻ :xxxxxxx Cơm cháy ngon, gà nướng rất là thơm :xxxxxx Hi vọng lần sau quay lại sẽ có thêm mấy món ngoại ngoại 1 tí cho khách Tây ạ. Highly recommended cho khách du lịch tới Ninh Bình. :).",639707,Quang.nguyen3558,20.230854,105.938857,Lạc Hồng - Ẩm Thực Á Âu,10.0,Quang Nguyễn,1
50021,"Khu Du Lịch Hang Múa, Thôn Khê Đầu Hạ, Xã Khê Hạ,Hoa Lư, Ninh Bình",Tôi và gia đình đã có 1 kỳ nghỉ tuyệt vời tại hang múa ecolodge các phòng nghỉ của chúng tôi nằm lưa thưa dưới chân núi nhìn ra mặt hò và cánh đồng lúa mênh mông bát ngát ko khí thật dẽ trịu thoải mái ko 1 tiếng động khi đi ngủ phòng của chúng tôi là 1 căn nhà mái ngói đỏ 3 gian đậm chất bắc bộ chúng tôi đã oà lên khi vào phòng vì nó rất rộng và khang trang 1 cảm hiacs ấm cúng đến lạ kỳ nhân viên khách sạn rất lịch sự thường xuyên kể cho chúng tôi nghe về ninh bình và hướng dẫn chúng tôi về các địa danh của ninh bình đặc biệt các món ăn tại nhà hàng lạc hồng trong khuôn viên của khu nghỉ rất đặc biệt gia đình tôi ai cũng thích nhân viên nhà hàng rất vui tính và thán thiện tôi cùng gia đình sẽ quay lại nhiều lần ở nơi này,639707,ta_dinh_phongq,20.230854,105.938857,Lạc Hồng - Ẩm Thực Á Âu,10.0,Phuong Ngo Dinh,1
50041,"11 Hoàng Hoa Thám, Phố Bắc Sơn, P. Thanh Bình,Tp. Ninh Bình, Ninh Bình","A place worth coming to in a beautiful city. I space, music, drinks here.
low cost - clean - thoughtful",666197,truonggiangnbt,20.25221,105.976916,G-Pub - Bar & Lounge,10.0,Trường Giang,1
50057,"32 Đinh Tất Miễn,Tp. Ninh Bình, Ninh Bình","View thì miễn chê. quá sang cho 1 cửa hàng trà sữa. được phục vụ tận tình đáp ứng hết lòng mọi nhu cầu của khách hàng. nhiều không gian. nhiều í tưởng độc đáo. khách hàng có nhiều sự lựa chọn về vị trí. chỗ ngồi và không gian. nổi bật tầng 5 phục vụ mọi khách hàng không gian hát giao lưu miễn phí .điểm đến tuyệt vời cho giới trẻ năng động . đồ uống đảm bảo cho sức khoẻ là điều quan trọng nhất. theo mình biết thì trà đc ủ từ lá trà , kết hợp với sữa bột không đường hàn quốc , thơm ngậy đúng chất.chính vì không sử dụng chất tạo màu tạo vì nên đồ của chago phát triển chủ đạo từ 3 loại trà đặc biệt. lá trà đen. lá trà xanh hoa nhài, lá trà thiế quan âm.",720617,phamdoan1812,20.267266,105.968973,Cha Go Tea & Caf'e - Đinh Tất Miễn,10.0,đoan phạm,1
50058," 39 Đinh Điền, P. Đông Thành,Tp. Ninh Bình, Ninh Bình","Quán cafe nhỏ, thiết kể vintage rất độc đáo, đồ uống ngon lạ, đặc biệt có cafe Ý rất thơm. Capuchino và trà hoa quả rất ngon, nhân viên nhiệt tình!",778271,duonghien1891,20.2691576,105.9692641,Hana Coffee & Tea,10.0,Hiên Dương,1
50062,"177 Lê Thái Tổ, P. Ninh Khánh,Tp. Ninh Bình, Ninh Bình","Minh đi du lịch Ninh bình tình cờ thấy quảng cáo gọi thử Pizza o đây ăn thi thấy hình thức đẹp , ngon , phục vụ giao hàng nhanh, minh thấy hài lòng.",1017564,Red2020,20.274247,105.958068,The Legend Pizza,10.0,Hayden Nguyen,1
50089,"265 Trần Hưng Đạo, P. Bình Hòa,Tp. Ninh Bình, Ninh Bình","I love the place, great food, reasonable if not cheap price, polite staffs. I ate here almost every day when i was in ninh binh and definitely come back again when i visit next week",671675,chaumylan,20.280847,105.961243,Tokyo Sushi,10.0,Lan Châu,1
50100,"Thôn Chi Phong, Xã Trường Yên,Hoa Lư, Ninh Bình",Nhà hàng ăn ngon lúc nào cũng kín xe.,226341,nguyenquyetpro,20.2897706405877,105.8890595287084,"Thăng Long Restaurant - Dê Núi, Cơm Cháy",10.0,Quyết Nguyễn,1
